tweet,label,#pos,#neg
καποι λογ πιστευ επερχομεν οπως ολ δειχν γιν κυριως γεωπολιτ λογ λιγ ευνοι δημος υγει απ αλλ μπορ γιν κακεντρεχ υπεροχ ελπιζ παντως διαψευστ,3,1,1
πεντ μην ειδ ανοιγμ συνορ τουρισμ εγιν χωρις ουσιαστ ελεγχ αυτ εμπαιν αποτελεσμ πεταξ σκουπιδ προσπαθει ελλην ιδι ωρ εσοδ ξεν τουριστ δεν ηρθ,3,0,0
ος μιλ αναγκ λογικ ιατρ ου αιων οπως επραξ μην αιων γνωστ αγεληδον ολ μεσα αστυνομ δρομ σκοτως τριγυρν ξαμολυμεν δρομ σαν αρκουδ οχι,4,0,1
ποι ευθυν νε τουριστ κλαδ υπεκυψ πιες,4,0,0
ας αποφασις υπαρχ τελικ οχι ενδεχομεν νε γιατι φαιν κυβερνητ εκπροσωπ δεν συνεννοειτα υφυπουργ υγει αστοχ διαδεχ μια αλλ αριστ,3,0,1
μην λοκντα μην καλοκαιρ χωρ παραμεν αθωρακιστ αττικ συνολ μεθ ουτε καν πλεον νεκρ καινουργ δεν ντρεπ ουτε εστω λιγ ρε κεραταδ,4,0,0
δεν αρκ μον εξαγγελ μετρ πρεπ τηρ εφαρμοζ ολ μαζ,2,0,1
προς ολιγοημερ αττικ αφου πουτς εκ ολ ακομ μια φορ πουταν πιο γρηγορ βγ εμβολ τος καλ καθως δεν υπαρχ λυς σκουπιδ,4,0,0
κωλ διν γιαννιτς δεν ψηφιζ,4,0,0
διν περιθωρ μεχρι τελειως επισημ τουριστ σεζον ανθρωπ επικινδυν,3,0,0
δεν προκειτα αποδως ωρ διαλειμμ πμ σημερ ιλ δημοτ σχολει ολ τμημ μαζ κανεν παιδ δεν εφερ μασκ ουτε δειγμ,3,0,2
ητ μεγαλ ατ αυτην εγιν μεγαλ μειονεκτημ ασκ ια ες ια καν ανει σουρωτηρ δε μπορ κρυφτ πολ καιρ ακομ,4,0,0
προφαν εχ χας μπαλ εντατ υπαρκτ αμες διαθεσιμ ας αποφασις ενημερων ακριβει τελειως,4,0,0
ητ μαγ οπως θελ πεις μπορ αυτ αντιμετωπις φας επιδημ ειχ σχεδον ιδι εντας αυτην βιων τωρ μονοδρομ πραγμ χειροτερεψ ακομ κλικ,4,0,1
εφερ τουριστ χωρις τεστ τωρ καν πληρως εμεις οικονομ πολιτ αισχρ πεινας ολ κατεστρεψ οικονομ μεθ πιεζ συστημ,4,0,0
εν δευτ καταστροφ οικονομ περισς ασυμπτωματ μεθ ατομ πιεζ συστημ αφου ειπ εχ επιστρατευ ιδιωτ χρειαστ πεινας,4,0,0
μετρ ωραρ εστιας επιβλ ενισχυς εσωτερ τουρισμ τιποτα δεν τυχαι αυτην,3,0,0
εκκλης θελ κατεβας εν καντιλ,4,1,0
ρε σεις γυρν λιγ υφες γιατι εχ κουραστ αυτ ρυθμ αναπτυξ,4,0,0
γλιτως κυκλων,2,0,0
ερνης ντροπ σκοταδισμ εχ εξαπολυς φυσικ ψυχολογ βι εναντ παιδ εναντ ολοκληρ κοινων ακ ασκ ια ια εως,3,0,0
δερμιτζακ αλλαξ προσωριν τροπ λαμβαν θει κοινων,1,0,1
πιο αστει ακ τριτοκοσμ λαμογ ονομαζ δημοσιογραφ τρομοκρατ καθυβριζ κατακριν οποι δεν φορ μασκ διαφων ειδικ πχ εμβολ λεν οχι,4,0,1
κοντζαμαν κικιλ διαχειρις γελ κλαμ γτπκ κυριως,4,0,0
γιατι κλειν σχολει μηπως ητ χαλασμεν παγουρ,4,0,0
κοκκιν νε κρουσμ τρ θανατ,1,0,0
σκεφτ πος δυσκολ καταστας μεχρι προχθες απερριπτ καθε περιπτως νε πλεον αφην ανοιχτ ενδεχομεν προφανως συνεχιστ καταστας πρεπ πραξ μιλ κωλοτουμπ ξανα,4,0,0
σπευδ προσθες υπο φοβ εξαπλως πανδημ,3,0,0
εκ ευρ πος επιπλεον σχολ λεωφορει τεστ δασκαλ μαθητ μπορ εξασφαλις,3,0,0
ας αποφασις υπαρχ τελικ οχι ενδεχομεν νε γιατι φαιν κυβερνητ εκπροσωπ δεν συνεννοειτα υφυπουργ υγει αστοχ διαδεχ μια αλλ αριστ,3,0,1
πληροτητ μεθ σχεδιαζ ενισχυς κλιν,2,0,0
κικιλ περαιτερ αυξης κλιν μεθ ασθεν οταν χρειαστ,3,0,0
καθειρξ σακκ δημητρακ ληστει αχεπ,1,0,0
κυρι ευθυν περιπτως δευτ ανηκ αποκλειστ,3,0,0
μια ερνης οποι γνωριζ λειτουργ μον απολυτ αδιαφανει μες ανελεγκτ διαρκ ης καταστας εκτακτ αναγκ καταστρεφ χωρ,4,0,1
μασκοδιπλοπροσωπ υπεραυταρχ ερνης εντολοδοχ ης ης επικυριαρχ υπερ ιτ αφ χωρ μες καλοκαιρ ξεφραγ αμπελ αποτελεσμ ις οξυνθ,4,0,0
κατεληξ χρον παπαγεωργ νεκρ,1,0,0
ξεπερας νεκρ ολ κοσμ,1,0,0
κεδ υπουργει υγει καθορις προδιαγραφ μασκ σχολει,1,0,0
φωφ γεννημ θεσσαλον παραδοχ πληρ αποτυχ κυβερνης αδιανοητ συζητης νε,4,0,0
γιν εκπαιδευτ πριν ανοιξ σχολει σπαταλ εισβολ χωρ,4,0,0
κυβερνητ υμ ενδεχομεν,3,0,0
δεν υπαρχ καμ πιθανοτητ νε επισης εν νε πιθαν αν παιδ,4,0,1
ετοιμαζ δευτ ετοιμαζ διαλυς αλλ οικογενει επιχειρης εκκλης θει κοινων γον νιωθ ρε,4,0,1
αρκ μεν ανοιχτ εκκλης παπαδ διχως,4,0,0
ετς ολ τραπεζ,1,0,0
σσσσς γυρις απ διακοπ αρχιζ σκεφτ,4,0,0
ανοιχτ αφην τωρ ενδεχομεν εν νε ελλαδ,3,0,0
νε μετρ ανακοινως αφορ χωρ ψυχαγωγ,1,0,0
πληροτητ ακομ δεν ξεκιν εξαρς πανδημ ος βγ απριλ μπαλκον χειροκροτ ξαναβγ πηδηξτ κεφαλ,4,0,1
γιορτ ασουρ χι λεσβ εσυ ελλην μειν σπιτ,4,1,0
καθηγητ ιωαννιδ δεν μπορ καταστρεψ ζω εξαιτ κορωναι,3,0,0
διεθν διεπιστημον συνεδρ επιστημ κοινων πολεμ πανδημ οδ,4,0,0
απαγορευς επιταφ λιτανει εορτασμ πασχ εκκλησιασμ ερχ σημερ ψευτοπροοδευτ συνωστιζ σαν σαρδελ μια επετειακ διαδηλως,4,0,0
διεθν διεπιστημον συνεδρ επιστημ κοινων πολεμ πανδημ,3,0,0
εγιν ιουλ ανοιξ συνορ τεστ μπατ σκυλ αλεστ οποι παρ χαρ αρα δακρυβρεχτ καραντιν ητ μια τεραστ φουσκ υποκρις,4,0,0
διεθν επιστημον συνεδρ ψυχως συνοδευ,4,0,0
πολεμ παπαδ εποπ οχι γιατρ κλωκλ μωυς αντιπροεδρ φαλακρ κατσαριδ βουλευτ σκευωρ πρεζεμπορ χορηγ,4,0,1
αι επειδη δεν θελ χαλας ουτε υγει παιδει δρομ αντιπλημμυρ εργ αντιπυρ ζων εφαρμοζ πολιτ καλυψ κωλ τυχον καταστροφ πολιτ απαιτ εργ παραπαν απαιτ καραντιν,4,0,0
υπαρχ κατι πολ χειρ μην κοινωνης κοινωνης λυπ κοινων προτρεπ αλλ τηρ μετρ ακ ασκ ερνης ακ,3,0,0
κρουσμ εκατομμυρ πληθυσμ οκ οκ πεισατ,4,0,0
επρεπ φτας καταστας απροχωρητ παραδεχθ πρωτ στιγμ ελεγ κκε δηλαδη χωρ δουλει εχ μετατραπ εστ υπερμεταδος ευθυν εργοδος,3,0,0
δριμ επιθες γεννημ αφ ευχολογ καν μανταρ,4,0,0
πανικ πλεον φανερ δυσκολ εργ αντιμετωπις κορων πρεπ περας αποκλειστ χερ επιστημον επιτελει διαφορετ εχ μαυρ μερ,3,0,1
πος μυρ δως καμπαν εν σπιτ,4,1,0
ια καραντιν ερνης ιν ετρ,3,0,0
νε δημοκρατ πανδημ ανεργ φτωχει απανθρωπ σεξιστ ομοφοβ ρατσιστ εκπομπ διχασμ κυκλων ολ κατι ξεχας,4,0,1
μασκ δως δωρε γιατι ειχ καν τσουρεκ καταλαβ,4,0,0
αποφασις αυστηρ ετρ ανακοινων απογευμ,1,0,0
ξερ μια χωρ καποτε οταν πρωτοχτυπ θανατ μεγαλ ολον πλανητ καποι λογ γλιτως ανθρωπαρ κυβερνητ κορδωθ αλληλοσυγχαιρ επιτυχ κυμ πηρ σηκως,4,0,0
περιμεν εν δημοσιογραφ υπαρχ ακομ καποι χωρ ρωτ σημερ τσιορδ επικειμεν αττικ οφειλ μην εταζ χιλιαδ μεθ τελικ δεν εφτιαξ καμ ζητ πολλ,4,0,0
εχ ξεχας χωρ υπαρχ πανεπιστημ γιατι εμας φοιτητ εχ εντελως χεσμεν,4,0,1
προς εχ μαζεψ εκατομμυρ προστιμ δεν φορ καταστημ δεν τηρ μετρ προστας χρημ επενδυσατ φτιαξατ καμμ καποι ιο ιασοφ,4,0,0
παρ σοβαρ μια τετοι γραφ τωρ,4,0,0
εξι μην κανατ ειχατ περιθωρ εξι ολοκληρ μην οποι κερδις ολ μαζ θυς εξι μην οργανως παντ εσεις απλως δειχνατ δαχτυλ μιλ ατομ ευθυν,4,0,0
ειλημμεν αποφας αττικ ποι ημερομην,1,0,0
τρομ πανδημ ιατρομ αλλ υπαρξ προελευς αλλ αντιμετωπις ως νε ανεξελεγκτ εξους λογοκρις ως ελλην συστημ σταματ διαδηλως υφες,3,1,0
νε κρουσμ λαρις,1,0,0
εχ κολλ παπ υσμ μον αγι ορ δεν βοηθ εκει αρκετ παναγι μον εκκλης βοηθ μαλλον επιτρεπ ακομ μεταληψ αχρηστ,4,0,2
επερχομεν πληρ ευθυν ανηκ ανευθυνονητ διαχειριστ ανοιγμ τουρισμ ασφαλ τροπ πχ απαιτουμεν τεστ πριν εισοδ χωρ οπως εκ κυπρ,4,0,0
υποθετ εχ ετοιμ σχολει τμημ κλειν λογ μειν χωρις μαθημ παιδ μεχρι κλεις ολ σχολει χωρ,3,0,0
φατ σαν γιδ ψηφισατ υπερκομψ ια παντου,4,0,0
μη θελ γιν σουηδ οταν καθε δεν μπορ σταθ διπλ πολιτ δεν γιν,3,0,0
πλεον ευπαθ ομαδ χωριστ αυξημεν κινδυν ενδιαμες κινδυν δεν βρεθ μεν δε ιδι ευκολ εντατ κολλ,4,0,0
διασωληνωμεν περισς χθες ακομ θανατ εντος ωρ δυστυχως πραγμ δυσκολευ επικινδυν ωρ ευθυν ολ πρωτιστως,3,0,0
νεκρ χωρ συνολ θυμ σημερ,1,0,0
αρχ διαχειρις υποπτ επιβεβαιωμεν περιστατ λοιμωξ σχολ μοναδ,1,0,0
αλεξ ιπρ επιστημον κοινοτητ υποδειξ ουσιαστ ερωτημ δεν καν εμεις εκ δεν εκ φτας εκει,1,1,0
εντατ χρον βγ θετικ κρητ,1,1,0
σχολει αυξαν λουκετ λογ πανδημ κλειστ αυριο,1,0,0
σκεψ νθημερ αττικ,1,0,0
ομαδ αγορ σκυλ προβ απ φαιν ως μετρ προληψ επιλεκτ επιστημον ομαδ κυβερνης αυτην στιγμ εξεταζ ρατς πιο αποτελεσματ,4,0,0
ηλιοπουλ ορι απωλει ελεγχ ακ,3,0,0
ηλιοπουλ ορι απωλει ελεγχ ακ,3,0,0
κακ πρωτ κυμ δεν φροντις αυξ μεθ καλ αναγκαστ στελν ολ εκτ περιστατ ιδιτ κλιν ημ εχ αναδουλει ουδεν κακον αμιγ καλ κλινικαρχ,3,1,1
στρατακ αλλ πρεπ συμβ αλλαξ ροτ αριστ,3,1,0
στρατακ αλλ πρεπ συμβ αλλαξ ροτ αριστ,3,1,0
νε κρουσμ πεντ θανατ ελλαδ αδ ερχ νε,1,0,0
λεγ παραβας μετρ δημος υγει ερνης συμφων χθεσιν εγκυκλ προεδρ αρει παγ λε ταραξ μηνυς αυτοφωρ συλληψ ακ ασκ,2,1,0
αγι ορ μεχρι στιγμ κρουσμ κορονοι σοβαρ νοσοκομει,1,0,0
ερνης ημον ποι θελ τελικ,1,0,0
επιστημ υπηρες πολιτ σας αφ αραι δρομολογ συνωστιζ περπατ καν καλ ατομ ευθυν φιλελευθερ ριστει καταρρε παταγ,4,1,0
επιτακτ αναγκ υιοθετ επιτελ ερνης προτας νοσοκομειακ γιατρ αρχ πανδημ,1,0,0
επιτακτ αναγκ υιοθετ επιτελ ερνης προτας νοσοκομειακ γιατρ αρχ πανδημ,1,0,0
θεσσαλον κρουσμ κορονοι μαθητ γυμνας,1,0,0
οποι νομιζ ενδιαφερ υγει κοσμ πολ απλ τεραστ μαλακ,4,0,1
νε κρουσμ λαρις υπολοιπ θεσσαλ,1,0,0
δραματ εικον νοσοκομει αττικ μεθ εχ φρακαρ λογ αυξημεν κρουσμ κορονοι παλι καλ κικιλ προνο ενισχυς εσυ,3,0,0
εν χρον απ πακιστ αλλ εν χρον απ μπαγκλαντ ειδατ ρε παλιοελλην εσεις φταιτ παλι εξαπλως κινεζοι,4,0,0
μια καυστ αναρτης προσωπ σελιδ νικ ορφαν ξεσπ μετρ εχ ληφθ χωρ θεατρ,3,0,1
μια καυστ αναρτης προσωπ σελιδ νικ ορφαν ξεσπ μετρ εχ ληφθ χωρ θεατρ,3,0,1
μαθητ καταληψ ολ ελλαδ βαζ θες παπαγαλακ,4,0,0
εν λογ αυτ αχρηστ ανικαν λαμογ πολ απλ δεν ενδιαφερ αναλωσιμ,4,0,1
δεν εκ προσληψ μονιμ υγειονομ προσωπ δεν αυξ σημαντικ δεν θωρακις μην τωρ εκτ υπαρχ τος αλλ θανατηφορ ασθενει ομως μπουκως κρατ χρημ ιδιωτ υγει μμε ιδιωτ συμφεροντ,3,0,0
γραφ ψηφοφορ λεν εχ θωρακις δεν αλλαζ μον ωρ πανω γιατρ βαζ λαιμ λαρυγγοσκοπ περας ενδοτραχει παλι παιζ μην αλλαξ,4,0,1
μενδων λυς καλλιτεχν επληγ ακυρως παραστας εξεταζ,2,0,0
οδηγ γκρεμ ασφυκτ καταστας μετρ λεωφορει μαθητ καθε ταξ δομ μεταναστ προσφυγ ανεξελεγκτ νοσοκομει αττικ γονατιζ εν καλοκαιρ χαμεν ακομ θεατ,3,1,1
ξεφτιλ,4,0,0
ξυπνατ ολ πρω πατ στριμωχν σαν σαρδελ μετρ πατ δουλει σας καν εκθες γιατι ρε σαταναδ ξηγ ετσι,4,0,0
ολ καλ παιδ εχ υπο ελεγχ ια ανουμεολ,4,0,0
σταματ θεατρ παραστας ανοιχτ χωρ μπορ καποι χειροφιλ παπαδ ελευθερ συνωστιζ παιδ αιθους ατομ,3,0,0
νοσοκομει νικαι δεν μπορ δεχτ αλλ ασθεν μαθαιν χρεοκοπ υποχρηματοδοτ υπολειτουργ τελευται μην χωρις εχ εσοδ εχ σχεδ συμμορ εν μες πανδημ διαλυς ολ νοσοκομει,4,0,0
εκ χειρ διαφημις κανονικοτητ ως λεξ μην ανελαβ εγιν χωρις μελετ κοσμ υπακ δεν επωφελ μην ελευθερ χρον στησιμ εν σωστ τεκμηριωμεν κρατ ηλεκτρον,3,0,0
γενικ νοσοκομει νικαι αδυνατ πλεον νοσηλευ επιβεβαιωμεν υποβαλλ παραιτης γιατρ ντ κλιν ηδη παραιτ ντ ιατρ υπηρες υπευθυν πτερυγ,1,1,0
πλεον τρενταρ πριν μπ ξερ ποι μιλατ λε ολ μπραβ ος ψηφις συγχαρητηρ,4,1,0
μαθημ ατομ ευθυν,4,0,0
αγορ προεξοφλ νε σφυριζ αδιαφορ,3,0,0
παιδ δικ εχ κλεις σχολει αφ μπαρ μεχρι πρω λογικ συμφων εξαλλ δασκαλ ιδιοκτητ μπαρ,4,0,0
πολιτ υπευθυν στας ειχ μηδενις εβδομαδ κρουσμ ειχ ενεργ σειρ υπευθυν δεν ειχ μπαχαλ ολ τομ πολιτει βουλωστ τουλαχιστον κοιταξτ ενισχυς χθες εσυ,4,1,0
μιλ κατηγορ εν αλλον ευθυν κυβερνης τος ριχν σταχτ ματ κρυψ ανεπαρκει αποτυχ,4,0,0
συγκλονιστ λουριδ ασφυκτ γεματ μετρ διχαζ δεν καν τιποτα ουσιωδ,3,0,0
ψεμμ ψεμμ ψεμμ παντου μυαλ ψεμμ κικιλ κουλ χαζ μεθ πολυκαταδ,4,0,0
μοντελ μαδριτ σκεφτ εφαρμος,1,0,0
προτυπ μη τυχ λιγ πριν χαρδαλ φιλ χερ παπ,4,0,0
ερνης θεατ εφτας χωρ κοκκιν ορι συστημ υγει μολις διαθεσιμ πυλ περισς νοσηλευομεν μεθ απ ος ανακοινων καταγγελ ποεδην,3,0,0
καν κυκλοφοριακ ρυθμις ωστε μη χρησιμοποι μεσα ος εχ αυτοκινητ αφ ανηψ μπακογιανν καν μεγαλ περιπατ περιγελ,4,0,0
ανοιξ τουρισμ τωρ ανοιξ ταφ σας κατηγορ δεν φταν ταφ,4,0,0
θετικ τεστ κορονοι κυψελ πλατει βαθ δηλαδη περιοχ πορτοκαλ παν κοκκιν,4,0,0
καθως πηγαιν προς εν γιν περισς προφαν πρεπ ενισχυθ αμες γενναι εσυ αναπτυξ σχες αλληλεγγυ αντιστας πληρως πλους κρις κρατ κοινων ορθ,3,0,0
αληθει εχ ινδαλμ περιανδρ ποποτ λιγ αρχις εμπρ πισω,4,0,0
τελ χρον προεδρ λεωφορει κυκλοφορατ εσυ πετς υπολοιπ θαχ πεθαν,4,0,0
διαμαρτυρ πληθαιν επικεντρ αποφας υπουργ εσωτερ τακ θεοδωρικακ αποτυπων ομαδ αυξημεν κινδυν σοβαρ λοιμωξ ωστε δικα αδει ειδικ σκοπ,4,0,0
λογ οποι κυριακ ειπ πρωτ οχι ειδικ,1,0,1
ακομ εννοι διαγγελμ ευτελιζ οταν χρησιμοποιειτα αλογιστ ως μες επικοινων χωρις εχ ουσιαστ περιεχομεν απελπις μη αναστρεψιμ καταστας προβλεψ πτως,4,1,2
εχ σχεδ μμμ εν μες πανδημ,4,0,0
πραγμ ξεκαθαρ δεν παν καλ γι ακολουθ παγ πρακτ εβγαλ δημοσκοπης χειροκροτημ γελ μαζ σας,4,0,0
πυλ δυο νε μετρ εξεταζ,1,0,0
ξανθ κυ παραδεχ επισημ δεν υπαρχ διπλασιασμ μεθ,3,0,0
εστ χρημ αρχ ερνης ημ,4,0,0
νε μετρ ανακοινων χαρδαλ κατεληξ ειδικ,1,0,0
επιχειρ κρυψ ευθυν πετ μπαλακ λα καλπικ διλημμ αυτοπροστας καραντιν,4,0,0
φιλ μπουκ λε λεν ακροατ κατι τσαμπ κερασμ κερν λε κηδει αμα δηλως εκλιποντ ους ως θυμ,4,0,0
καμπανακ ανησυχ διαχειρις οικονομ,1,0,0
καμπανακ ανησυχ διαχειρις οικονομ,1,0,0
κοινων συνεχιζ στηριζ κικιλ εθν μαχ εσυ,2,0,0
κοινων συνεχιζ στηριζ κικιλ εθν μαχ εσυ,2,0,0
αυτοπροστας καραντιν ειπ επομεν φορ πατ καλπ ψηφις εαυτ σας,4,0,0
σαν δεν ντρεπ εκει ολ σας ψεμ αηδ προσφερ λιγ ψηγμ εμπιστοσυν ειχ πιστευ προσχημ τελειωσατ,4,0,1
νεοελλην ιδιαιτερ ειδ ανθρωπ μπορ οργανωθ ανωνυμ μες κραξ δεν μπορ οργανως εαυτ φορες μια μασκ,3,0,0
πρεπ πιες περισς δεν πρεπ περας χειμων ελευθερ δεν πρεπ περας ετσι,4,0,0
διαγγελμ φαν επομεν αφηγημ κυβερνης χτιζ πανω γιν φταιτ εσεις ανευθυν δε γιν επιτυχ κυβερνης δειγμ απελπις πριν τελικ πτως,4,0,1
λιγ πριν λιγ πριν παιξ ζαρ καστελοριζ αοζ λιγ πριν μαθ επισημ δεν παιζ εμβολ μεχρι αποποι καθε ευθυν εριξ μπαλ εξεδρ ξανα,3,0,0
εν ενδεχομεν νε δεν επιβαλλ ψεκασμεν,3,0,0
δεν θελ πθ συμφων αγγελμ αρα συμβ γιατι θελατ εσεις πλεον αναρωτ υπαρχ οτιδηποτ μπορ αναγκας καν εκπτως κομματ πολιτ γιατι δημος υγει ουτε πλησιας προφανως,4,0,1
σταικουρ πραγματ οικονομ δεν μπορ αντεξ δευτ,1,0,0
φας μαρτ ευτυχως εσως λαμβαν μετρ εγκαιρως φας σεπτεμβρ εν χαμεν καλοκαιρ εκκλης νε εγρηγορς αυτοπροστας καραντιν κατι δεν καλ,4,0,0
ελα παιδ παλι εμεις φταιμ καταλαβ,4,0,0
απλ λογι καταφερ μον σας μον καν δως μυρ βοθρομμ καλ σας δεν καταφερ φταιτ εσεις δεν φορ εεετς,4,1,1
απλ λογι καταφερ μον σας μον καν δως μυρ βοθρομμ καλ σας δεν καταφερ φταιτ εσεις δεν φορ εεετς,4,1,1
πρωτ φορ βγαιν πρωθυπουργ τελικ δε λε τιποτα ουσιαστ οκ ολ καλ συνεχιζ ακ,4,0,0
δεν εχ εκτ εχ ειπ κυριακ,4,0,0
εσυ εγω ολ,2,0,0
νε εξοπλισμ ευρ πανεπιστημιακ νοσοκομει λαρις χρηματοδοτης εσπ θεσσαλ,1,0,0
λε ηθελ κλεις μερ μοναχ απετρεψ απετρεψ ακριβως,4,0,0
συνεχιζ στροφ σουηδ ετοιμ εφαρμογ νε μετρ κορονοι,1,0,0
γεννημ εδως μηνυμ χαλαροτητ αφ εσυ τυχ,1,0,0
αληθει οποιαδηποτ κριτ εναντ πρεπ ποινικοποι διωκ γιατι δεν μον ερντογ μαγκ καν εχ εδω φασισταρ,4,0,1
λογικ μεσα παραλογ απλ μον παραλογισμ,3,0,1
ηλιοπουλ εξι μην πετ χαρταετ θεμ σχολει,3,0,0
σχεδιαζ αρθ αδιεξοδ ενισχυς στολ λεωφορει στοιχημ εικον συνωστισμ αποτελες συντομ παρελθον γιν ανακοινως,2,0,0
ατομ ευθυν οταν δεν εβγαλ στρατ μμμ,4,0,0
ποσοστ θνησιμοτητ μαρτ ητ λογ σημερ δεν γιν πολλαπλας κρουσμ θανατ σημαιν εχ αποδεχθ μεγαλ ποσοστ θνησιμοτητ προς οφελ οικονομ,4,0,1
ασχολ επικοινων δεν εκ σχεδ πανδημ,3,0,0
ενδεχομεν τεθ αττικ μελετ περιπτως κρουσμ συνεχις αυξαν διπλασιαζ διασωληνωμεν αδ,1,0,0
ολοταχως ημερ αττικ ενδεχομεν τεθ αττικ μελετ περιπτως κρουσμ συνεχις αυξαν διπλασιαζ διασωληνωμεν αδ,1,1,0
μετρ θελ αποφυγ,1,0,0
τηλεοπτ ηνυμ ακ ακ,1,0,0
αναποφασιστικοτητ επ καν διαφων οδρ ια δυο επιστημον νε,3,0,0
επιδημ επελαυν μπαλων δημος συστημ υγει,3,0,0
γιατι δεν προχωρ καθολ καραντιν,3,0,0
καποι εχ βαλθ ενημερως θεμ δημος αφην πρω πολυκατοικ ιο ια αγελ ηψ,1,0,0
εκπεμπ μεγαλ ια ης,3,0,0
απειλ εμφραγμ,3,0,0
ως υπουργει οικονομ ετοιμ στηριξ οποι επιλογ καν μαχ αντιμετωπις υγειονομ κρις,2,0,0
αιμ πι αδιστακτ ακ ερνης,4,0,1
ωρ μηδεν εφιαλτ τρομακτ επιπτως σχεδ κλιμακωτ μετρ ξενοδοχει καραντιν,1,0,1
δεν εχ καν κανεν εγκλημ ζω μεχρι στιγμ τωρ μια φορ μπορ ξεχας φορες μασκ κινδυνευ προσαχθ τμημ αυτοφορ χουντ δεν τελειως τελικ ερνης συμμορ,4,0,0
ξαναποφασιζ χρηματοδοτης μες ενημερως απαιτης υπαρξ κανον κριτηρ προϋποθεσεις διαφανει διασφαλις εργαζομεν μεσα οχι χρηματοδοτης μεσα εργαζομεν ανεργ,3,0,1
αληθιν εικον ελλαδ σχετ δεν λεν μπουκωμεν καναλ χαιρ νεκροθαφτ ψηφισατ,4,0,0
αισχ παλι αισχ ντροπ σας οχι ξερ λεξ,4,0,2
προστιμ μη χρης μασκ θεσσαλον,1,0,0
ηλιοπουλ παιζ ζω πολιτ,3,0,0
μετριοπαθει κικιλ ενων δυσκολ στιγμ,2,0,0
μεταφερ λαθραι πληθυσμ ενδοχωρ καποι δεν συμμορφων μετρ σκ νοσοκομει πρεπ ελλην συμμορφωθ,4,0,0
θυμ αλητει κοροιδ αποφασις συνειδητ εκ πονηρ μην ενισχυς εσυ περιστατ,4,0,0
σκεφτ ρε σεις εκει σορρ ακυρ,3,0,0
μπαχαλ λεξ χαρακτηριζ μετρ ιο παρανοι μια ια αρχιζ ελεγχ απ αλλ δεν πεφτ καρφιτς εχ τρελαν ελλην,4,0,1
ξεφτιλ υσμ,4,0,0
κικιλ χρειαζ μια πανστρατ κοινων ευθυν,2,0,0
κεραμ ενισχυ πιστως επιπλεον προσληψ εκπαιδευτ,2,0,0
παραβιας καταστημ προστιμ μασκ,1,0,0
ηλιοπουλ επιταξ αμες ιδιωτ μεθ σπαταλ χρον κερδις κοινων,3,0,0
κλειν μαγαζ κοσμ πλατει κλειν περιπτερ μη πηγαιν κοσμ πλατει μαζευ σπιτ τελευται σταδι κλεις σπιτ,3,1,0
παιδ κεραμ παιδ διαμαρτυρ τροπ λειτουργ σχολει λογ καλ καν εχ δικ εχ στηριξ καθηγητ γον εξηγ λοιπον γιατι απειλ παιδ εξι μην δεν εκ τιποτα ολ λαθ,3,0,0
οταν εχ εισαγωγ διασωληνως ημερ ανακοινων μον κρουσμ καν επιτ λιγ τεστ μην ανακοινως περισς κρουσμ γαμ πρεκ ενδοξ ελλην,4,0,1
εοδ κρουσμ λαρις,1,0,1
κλειστ συνορ γαμ πουταν θελ επεκτας τουριστ περιοδ καν δεν φορ μασκ καν δεν τηρ μετρ αι σιχτιρ πια μαλακ μπλεξ εννο,4,0,1
τιποτα δεν αριστ ουτε ημερομην δεν μπορ γραψ σωστ παναθεμ,4,0,1
παιδ μεγαλ παρτ αθην,3,0,0
περιμεν ευχ πρωθυπουργ νε ετ καν πρωτοχρον ος,4,0,0
παρτ μετρ πριν αργ ασκ ια,4,0,0
χαιρ εκει,4,0,0
περας ολ ετσι εκει εφαρμοστ νομ φυσικ επιλογ γιατι εκει οδηγ αδιαφορ ανικανοτητ,4,0,1
διασωληνωμεν ελλην μεθ πραγμ οπως δειχν μελετ χειροτερεψ αρκετ επιστημ κρου κωδων κοιταζ αλλ περιμεν δραματ εξελιξ επομεν εβδομαδ λε αλγοριθμ μελετ,3,0,0
καταστας αττικ χειροτερευ καθημεριν αφου μεγαλ περιφερει χωρ κατεγραψ νε θλιβερ ρεκορ συναγερμ ειδικ μεγαλ διασπορ χωρ,3,0,1
ελληνοαμερικαν εταιρει δηλως φαρμακευτ κοκτειλ μειως γρηγορ επιπεδ ασθεν ασθεν ανοσιακ αντιδρας οπως ρωτ μπορ παραγγειλ εθελοντ ελλαδ εν δοκιμ αριθμ,2,0,0
ξερ ανους τετοι σκεψ σκεφτ μπορ εχ καν οικονομ επενδυς κτλ διχως εμποδ,2,0,0
εντυπωσιακ εικον στρατιωτ παρελας ης οκτωβρ κυπρ εκει μαλλον δεν κολλ μαλλον νος ραγιαδισμ,3,0,0
λε κουλ κοροιδ εσεις αχαι ιωαννιν φορ μασκ παντου γιατι αττικ δεν τολμ εχ πολιτ κοστ εκει ας εχ ξεφυγ καταστας,3,0,0
παροτ εντοπιζ κρουσμ γηροκομει εδω καιρ εκριν σκοπιμ προχωρ συστας επιτροπ αντιμετωπις προβλημ πεντ μην τελ,3,0,0
μπορ υλοποι προγραμμ πανδημ χωρις επιβαρυνς δημος ταμει,3,0,0
